"lon","lat","dateTime","refID","tripID","contBlock"
-24.5371459256281,15.4670909771357,2017-01-27 13:28:00,29,1,2
-24.5379612522613,15.4659280876884,2017-01-27 13:33:00,29,1,2
-24.5387765788945,15.4647651982412,2017-01-27 13:38:00,29,1,2
-24.5395871675314,15.4635777893724,2017-01-27 13:43:00,29,1,2
-24.5403746235983,15.4622706680335,2017-01-27 13:48:00,29,1,2
-24.5411620796653,15.4609635466946,2017-01-27 13:53:00,29,1,2
-24.5419495357322,15.4596564253556,2017-01-27 13:58:00,29,1,2
-24.5428022921797,15.458354065391,2017-01-27 14:03:00,29,1,2
-24.5439395717138,15.4570724514143,2017-01-27 14:08:00,29,1,2
-24.5450768512479,15.4557908374376,2017-01-27 14:13:00,29,1,2
-24.546214130782,15.4545092234609,2017-01-27 14:18:00,29,1,2
-24.5472928921536,15.4532831110184,2017-01-27 14:23:00,29,1,2
-24.5481050707846,15.4523098388982,2017-01-27 14:28:00,29,1,2
-24.5489172494157,15.451336566778,2017-01-27 14:33:00,29,1,2
-24.5497294280467,15.4503632946578,2017-01-27 14:38:00,29,1,2
-24.5505463545982,15.4493763727423,2017-01-27 14:43:00,29,1,2
-24.551383968517,15.4483299767191,2017-01-27 14:48:00,29,1,2
-24.5522215824358,15.4472835806959,2017-01-27 14:53:00,29,1,2
-24.5530591963546,15.4462371846727,2017-01-27 14:58:00,29,1,2
-24.5532774380117,15.4462836368421,2017-01-27 15:03:00,29,1,2
-24.5503229768588,15.4519281481203,2017-01-27 15:08:00,29,1,2
-24.5473685157059,15.4575726593985,2017-01-27 15:13:00,29,1,2
-24.5444140545531,15.4632171706767,2017-01-27 15:18:00,29,1,2
-24.5421212184013,15.4682119261449,2017-01-27 15:23:00,29,1,2
-24.5429838245629,15.4701078462115,2017-01-27 15:28:00,29,1,2
-24.5438464307244,15.4720037662781,2017-01-27 15:33:00,29,1,2
-24.5447090368859,15.4738996863447,2017-01-27 15:38:00,29,1,2
-24.5456672606162,15.4753415917569,2017-01-27 15:43:00,29,1,2
-24.5470923230641,15.4745668373855,2017-01-27 15:48:00,29,1,2
-24.5485173855121,15.4737920830142,2017-01-27 15:53:00,29,1,2
-24.54994244796,15.4730173286428,2017-01-27 15:58:00,29,1,2
-24.5509929800499,15.4723859684954,2017-01-27 16:03:00,29,1,2
-24.5501708603491,15.472471579468,2017-01-27 16:08:00,29,1,2
-24.5493487406484,15.4725571904406,2017-01-27 16:13:00,29,1,2
-24.5485266209476,15.4726428014131,2017-01-27 16:18:00,29,1,2
-24.5477608640199,15.4732780397849,2017-01-27 16:23:00,29,1,2
-24.5472985066998,15.4768719107527,2017-01-27 16:28:00,29,1,2
-24.5468361493797,15.4804657817204,2017-01-27 16:33:00,29,1,2
-24.5463737920596,15.4840596526882,2017-01-27 16:38:00,29,1,2
-24.5461867138103,15.4873592151414,2017-01-27 16:43:00,29,1,2
-24.5478976123128,15.4886295978369,2017-01-27 16:48:00,29,1,2
-24.5496085108153,15.4898999805324,2017-01-27 16:53:00,29,1,2
-24.5513194093178,15.491170363228,2017-01-27 16:58:00,29,1,2
-24.5530225428571,15.4922371721805,2017-01-27 17:03:00,29,1,2
-24.5546687333333,15.4918111070175,2017-01-27 17:08:00,29,1,2
-24.5563149238095,15.4913850418546,2017-01-27 17:13:00,29,1,2
-24.5579611142857,15.4909589766917,2017-01-27 17:18:00,29,1,2
-24.5595959735661,15.4905337291771,2017-01-27 17:23:00,29,1,2
-24.5611550009975,15.490113953616,2017-01-27 17:28:00,29,1,2
-24.5627140284289,15.4896941780549,2017-01-27 17:33:00,29,1,2
-24.5642730558603,15.4892744024938,2017-01-27 17:38:00,29,1,2
-24.5658033128548,15.4888739973289,2017-01-27 17:43:00,29,1,2
-24.5671225866444,15.4886156417362,2017-01-27 17:48:00,29,1,2
-24.5684418604341,15.4883572861436,2017-01-27 17:53:00,29,1,2
-24.5697611342237,15.4880989305509,2017-01-27 17:58:00,29,1,2
-24.57107084205,15.4878502975787,2017-01-27 18:03:00,29,1,2
-24.5723145950767,15.4876686995157,2017-01-27 18:08:00,29,1,2
-24.5735583481033,15.4874871014528,2017-01-27 18:13:00,29,1,2
-24.5748021011299,15.4873055033898,2017-01-27 18:18:00,29,1,2
-24.5760458541566,15.4871239053269,2017-01-27 18:23:00,29,1,2
-24.5717726388889,15.4908361428819,2017-01-27 18:28:00,29,1,2
-24.5674809722222,15.4945614032986,2017-01-27 18:33:00,29,1,2
-24.5631893055556,15.4982866637153,2017-01-27 18:38:00,29,1,2
-24.5582650746678,15.5019114436047,2017-01-27 18:43:00,29,1,2
-24.5499357640365,15.5049953389535,2017-01-27 18:48:00,29,1,2
-24.5416064534053,15.5080792343023,2017-01-27 18:53:00,29,1,2
-24.5332771427741,15.5111631296512,2017-01-27 18:58:00,29,1,2
-24.5258927199499,15.514269457429,2017-01-27 19:03:00,29,1,2
-24.5241556498331,15.5175098580968,2017-01-27 19:08:00,29,1,2
-24.5224185797162,15.5207502587646,2017-01-27 19:13:00,29,1,2
-24.5206815095993,15.5239906594324,2017-01-27 19:18:00,29,1,2
-24.5187319122296,15.5274627425125,2017-01-27 19:23:00,29,1,2
-24.5155779937604,15.5322476925957,2017-01-27 19:28:00,29,1,2
-24.5124240752912,15.5370326426789,2017-01-27 19:33:00,29,1,2
-24.509270156822,15.5418175927621,2017-01-27 19:38:00,29,1,2
-24.5049737465776,15.5468861741235,2017-01-27 19:43:00,29,1,2
-24.4938489552588,15.5536499470785,2017-01-27 19:48:00,29,1,2
-24.4827241639399,15.5604137200334,2017-01-27 19:53:00,29,1,2
-24.471599372621,15.5671774929883,2017-01-27 19:58:00,29,1,2
-24.4601148070715,15.5738948963394,2017-01-27 20:03:00,29,1,2
-24.4465915208819,15.5803495386023,2017-01-27 20:08:00,29,1,2
-24.4330682346922,15.5868041808652,2017-01-27 20:13:00,29,1,2
